field_151050_s,stone_pickaxe,2,
field_151051_r,stone_shovel,2,
field_151052_q,stone_sword,2,
field_151053_p,wooden_axe,2,
field_151054_z,bowl,2,
field_151055_y,stick,2,
field_151056_x,diamond_axe,2,
field_151057_cb,name_tag,2,
field_151058_ca,lead,2,
field_151059_bz,fire_charge,2,
field_151060_bw,speckled_melon,2,
field_151061_bv,ender_eye,2,
field_151062_by,experience_bottle,2,
field_151063_bx,spawn_egg,2,
field_151064_bs,magma_cream,2,
field_151065_br,blaze_powder,2,
field_151066_bu,cauldron,2,
field_151067_bt,brewing_stand,2,
field_151068_bn,potionitem,2,
field_151069_bo,glass_bottle,2,
field_151070_bp,spider_eye,2,
field_151071_bq,fermented_spider_eye,2,
field_151072_bj,blaze_rod,2,
field_151073_bk,ghast_tear,2,
field_151074_bl,gold_nugget,2,
field_151075_bm,nether_wart,2,
field_151076_bf,chicken,2,
field_151077_bg,cooked_chicken,2,
field_151078_bh,rotten_flesh,2,
field_151079_bi,ender_pearl,2,
field_151080_bb,pumpkin_seeds,2,
field_151081_bc,melon_seeds,2,
field_151082_bd,beef,2,
field_151083_be,cooked_beef,2,
field_151084_co,record_wait,2,
field_151085_cm,record_ward,2,
field_151086_cn,record_11,2,
field_151087_ck,record_stal,2,
field_151088_cl,record_strad,2,
field_151089_ci,record_mall,2,
field_151090_cj,record_mellohi,2,
field_151091_cg,record_chirp,2,
field_151092_ch,record_far,2,
field_151093_ce,record_cat,2,
field_151094_cf,record_blocks,2,
field_151095_cc,command_block_minecart,2,
field_151096_cd,record_13,2,
field_151097_aZ,shears,2,
field_151098_aY,filled_map,2,
field_151099_bA,writable_book,2,
field_151100_aR,dye,2,
field_151101_aQ,cooked_fish,2,
field_151102_aT,sugar,2,
field_151103_aS,bone,2,
field_151104_aV,bed,2,
field_151105_aU,cake,2,
field_151106_aX,cookie,2,
field_151107_aW,repeater,2,
field_151108_aI,chest_minecart,2,
field_151109_aJ,furnace_minecart,2,
field_151110_aK,egg,2,
field_151111_aL,compass,2,
field_151112_aM,fishing_rod,2,
field_151113_aN,clock,2,
field_151114_aO,glowstone_dust,2,
field_151115_aP,fish,2,
field_151116_aA,leather,2,
field_151117_aB,milk_bucket,2,
field_151118_aC,brick,2,
field_151119_aD,clay_ball,2,
field_151120_aE,reeds,2,
field_151121_aF,paper,2,
field_151122_aG,book,2,
field_151123_aH,slime_ball,2,
field_151124_az,boat,2,
field_151125_bZ,diamond_horse_armor,2,
field_151126_ay,snowball,2,
field_151127_ba,melon,2,
field_151128_bU,quartz,2,
field_151129_at,lava_bucket,2,
field_151130_bT,netherbrick,2,
field_151131_as,water_bucket,2,
field_151132_bS,comparator,2,
field_151133_ar,bucket,2,
field_151134_bR,enchanted_book,2,
field_151135_aq,wooden_door,2,
field_151136_bY,golden_horse_armor,2,
field_151137_ax,redstone,2,
field_151138_bX,iron_horse_armor,2,
field_151139_aw,iron_door,2,
field_151140_bW,hopper_minecart,2,
field_151141_av,saddle,2,
field_151142_bV,tnt_minecart,2,
field_151143_au,minecart,2,
field_151144_bL,skull,2,
field_151145_ak,flint,2,
field_151146_bM,carrot_on_a_stick,2,
field_151147_al,porkchop,2,
field_151148_bJ,map,2,
field_151149_ai,golden_leggings,2,
field_151150_bK,golden_carrot,2,
field_151151_aj,golden_boots,2,
field_151152_bP,fireworks,2,
field_151153_ao,golden_apple,2,
field_151154_bQ,firework_charge,2,
field_151155_ap,sign,2,
field_151156_bN,nether_star,2,
field_151157_am,cooked_porkchop,2,
field_151158_bO,pumpkin_pie,2,
field_151159_an,painting,2,
field_151160_bD,item_frame,2,
field_151161_ac,diamond_helmet,2,
field_151162_bE,flower_pot,2,
field_151163_ad,diamond_chestplate,2,
field_151164_bB,written_book,2,
field_151165_aa,iron_leggings,2,
field_151166_bC,emerald,2,
field_151167_ab,iron_boots,2,
field_151168_bH,baked_potato,2,
field_151169_ag,golden_helmet,2,
field_151170_bI,poisonous_potato,2,
field_151171_ah,golden_chestplate,2,
field_151172_bF,carrot,2,
field_151173_ae,diamond_leggings,2,
field_151174_bG,potato,2,
field_151175_af,diamond_boots,2,
field_151186_x,animalsBredStat,2,
field_151191_b,jsonSerializableValue,2,
field_151192_a,integerValue,2,
field_151227_b,logger,2,
field_151228_a,downloadThreadsStarted,2,
field_151234_b,logger,2,
field_151242_b,multiplyDeBruijnBitPosition,2,
field_151245_t,iconItemStack,0,
field_151249_a,logger,2,
field_151254_d,locationOfBlockChange,2,
field_151257_b,networkSystem,2,
field_151258_a,logger,2,
field_151262_p,logger,2,
field_151272_f,networkManagers,2,
field_151273_d,mcServer,2,
field_151274_e,endpoints,2,
field_151275_b,logger,2,
field_151276_c,eventLoops,2,
field_151277_a,isAlive,2,
field_151291_a,VALUES,2,
field_151305_b,protocol,2,
field_151306_a,name,2,
field_151323_d,favicon,2,
field_151324_b,playerCount,2,
field_151325_c,protocolVersion,2,
field_151326_a,serverMotd,2,
field_151327_b,chunkPosY,2,
field_151328_c,chunkPosZ,2,
field_151329_a,chunkPosX,2,
field_151334_b,onlinePlayerCount,2,
field_151335_c,players,2,
field_151336_a,maxPlayers,2,
field_151343_f,eventParameter,2,
field_151345_e,eventID,2,
field_151346_b,coordY,2,
field_151347_c,coordZ,2,
field_151348_a,coordX,2,
field_151355_a,alreadyRegistered,2,
field_151360_e,AMPLIFIED,2,
field_151361_l,hasNotificationData,2,
field_151369_A,lure,2,
field_151370_z,luckOfTheSea,2,
field_151403_d,id,2,
field_151404_e,BY_ID,2,
field_151418_d,id,2,
field_151421_c,ACTIONS,2,
field_151430_f,resourceKey,2,
field_151433_e,chatVisibility,2,
field_151441_H,showInventoryAchievementHint,0,
field_151442_I,mipmapLevels,0,
field_151443_J,anisotropicFiltering,0,
field_151444_V,keyBindSprint,0,
field_151445_Q,keyBindInventory,0,
field_151446_aD,mapSoundLevels,0,
field_151447_Z,keyBindScreenshot,0,
field_151448_g,fboEnable,0,
field_151449_az,typeListString,0,
field_151450_ay,gson,0,
field_151451_c,renderDistanceChunks,0,
field_151452_as,saturation,0,
field_151453_l,resourcePacks,0,
field_151454_ax,logger,0,
field_151455_aw,forceUnicodeFont,0,
field_151456_ac,keyBindsHotbar,0,
field_151457_aa,keyBindTogglePerspective,0,
field_151458_ab,keyBindSmoothCamera,0,
field_151471_f,keyCategory,0,
field_151472_e,keyCodeDefault,0,
field_151473_c,keybindSet,0,
field_151474_i,pressTime,0,
field_151476_f,logger,2,
field_151477_a,optionIds,0,
field_151478_a,logger,2,
field_151479_b,logger,2,
field_151480_b,logger,2,
field_151481_a,logger,2,
field_151500_b,grassEaterEntity,2,
field_151501_c,entityWorld,2,
field_151502_a,eatingGrassTimer,2,
field_151504_e,doorBlock,2,
field_151505_a,logger,2,
field_151506_a,logger,2,
field_151516_b,logger,2,
field_151520_r,damageIsAbsolute,2,
field_151527_f,difficultyId,2,
field_151528_g,difficultyResourceKey,2,
field_151530_e,difficultyEnums,2,
field_151566_D,dragonEgg,2,
field_151567_E,portal,2,
field_151568_F,cake,2,
field_151569_G,web,2,
field_151570_A,cactus,2,
field_151571_B,clay,2,
field_151572_C,gourd,2,
field_151573_f,iron,2,
field_151574_g,anvil,2,
field_151575_d,wood,2,
field_151576_e,rock,2,
field_151577_b,grass,2,
field_151578_c,ground,2,
field_151579_a,air,2,
field_151580_n,cloth,2,
field_151581_o,fire,2,
field_151582_l,vine,2,
field_151583_m,sponge,2,
field_151584_j,leaves,2,
field_151585_k,plants,2,
field_151586_h,water,2,
field_151587_i,lava,2,
field_151588_w,ice,2,
field_151589_v,coral,2,
field_151590_u,tnt,2,
field_151591_t,redstoneLight,2,
field_151592_s,glass,2,
field_151593_r,carpet,2,
field_151594_q,circuits,2,
field_151595_p,sand,2,
field_151596_z,craftedSnow,2,
field_151597_y,snow,2,
field_151598_x,packedIce,2,
field_151629_c,logger,2,
field_151645_D,redColor,2,
field_151646_E,blackColor,2,
field_151647_F,goldColor,2,
field_151648_G,diamondColor,2,
field_151649_A,blueColor,2,
field_151650_B,brownColor,2,
field_151651_C,greenColor,2,
field_151652_H,lapisColor,2,
field_151653_I,emeraldColor,2,
field_151654_J,obsidianColor,2,
field_151655_K,netherrackColor,2,
field_151656_f,tntColor,2,
field_151657_g,iceColor,2,
field_151658_d,sandColor,2,
field_151659_e,clothColor,2,
field_151660_b,airColor,2,
field_151661_c,grassColor,2,
field_151662_n,waterColor,2,
field_151663_o,woodColor,2,
field_151664_l,dirtColor,2,
field_151665_m,stoneColor,2,
field_151666_j,snowColor,2,
field_151667_k,clayColor,2,
field_151668_h,ironColor,2,
field_151669_i,foliageColor,2,
field_151670_w,grayColor,2,
field_151671_v,pinkColor,2,
field_151672_u,limeColor,2,
field_151673_t,yellowColor,2,
field_151674_s,lightBlueColor,2,
field_151675_r,magentaColor,2,
field_151676_q,adobeColor,2,
field_151677_p,quartzColor,2,
field_151678_z,purpleColor,2,
field_151679_y,cyanColor,2,
field_151680_x,silverColor,2,
field_151687_a,logger,2,
field_152127_m,streamIndicator,0,
field_152175_f,supportedProtocols,0,
field_152176_i,serverResourcePacks,0,
field_152177_g,time,0,
field_152350_aA,skinManager,0,
field_152351_aB,scheduledTasks,0,
field_152352_aC,mcThread,0,
field_152353_at,stream,0,
field_152354_ay,mojangLogo,0,
field_152355_az,sessionService,0,
field_152356_J,twitchDetails,0,
field_152364_T,authService,2,
field_152365_W,profileRepo,2,
field_152366_X,profileCache,2,
field_152367_a,USER_CACHE_FILE,2,
field_152391_aS,STREAM_COMPRESSIONS,0,
field_152392_aT,STREAM_CHAT_MODES,0,
field_152393_aU,STREAM_CHAT_FILTER_MODES,0,
field_152394_aV,STREAM_MIC_MODES,0,
field_152395_am,keyBindFullscreen,0,
field_152396_an,keyBindStreamStartStop,0,
field_152397_ao,keyBindStreamPauseUnpause,0,
field_152398_ap,keyBindStreamCommercials,0,
field_152399_aq,keyBindStreamToggleMic,0,
field_152400_J,streamBytesPerPixel,0,
field_152401_K,streamMicVolume,0,
field_152402_L,streamGameVolume,0,
field_152403_M,streamKbps,0,
field_152404_N,streamFps,0,
field_152405_O,streamCompression,0,
field_152406_P,streamSendMetadata,0,
field_152407_Q,streamPreferredServer,0,
field_152408_R,streamChatEnabled,0,
field_152409_S,streamChatUserFilter,0,
field_152410_T,streamMicToggleBehavior,0,
field_152426_d,sessionType,0,
field_152429_d,sessionType,0,
field_152441_a,locationStreamIndicator,0,
field_152442_b,mc,0,
field_152451_a,INFINITE,2,
field_152452_b,spaceAllocated,2,
field_152453_c,spaceRead,2,
field_152461_c,logMarkerStat,2,
field_152462_h,STATISTICS,2,
field_152463_r,isEncrypted,2,
field_152478_a,LOGGER,2,
field_152479_b,NETSTAT_MARKER,2,
field_152482_a,packetId,2,
field_152483_b,data,2,
field_152496_a,totalBytes,2,
field_152497_b,count,2,
field_152498_c,averageBytes,2,
field_152587_j,resourceMode,0,
field_152588_l,lanServer,0,
field_152594_d,motd,0,
field_152613_a,FILE_PLAYERBANS,2,
field_152614_b,FILE_IPBANS,2,
field_152615_c,FILE_OPS,2,
field_152616_d,FILE_WHITELIST,2,
field_152630_a,SKIN_PART_TYPES,0,
field_152642_a,value,2,
field_152659_a,dateFormat,2,
field_152660_b,gson,2,
field_152665_g,usercacheFile,2,
field_152693_a,logger,2,
field_152694_b,gson,2,
field_152695_c,saveFile,2,
field_152696_d,values,2,
field_152697_e,lanServer,2,
field_152698_f,saveFileFormat,2,
field_152728_a,OLD_IPBAN_FILE,2,
field_152729_b,OLD_PLAYERBAN_FILE,2,
field_152730_c,OLD_OPS_FILE,2,
field_152731_d,OLD_WHITELIST_FILE,2,
field_152732_e,LOGGER,2,
field_152793_a,DEFAULT_SKIN,0,
field_152794_b,THREAD_POOL,0,
field_152795_c,textureManager,0,
field_152796_d,skinCacheDir,0,
field_152797_e,sessionService,0,
field_152798_f,skinCacheLoader,0,
field_152861_B,logger,0,
field_152879_o,broadcastState,0,
field_152886_v,channelInfo,0,
field_152951_c,broadcastController,0,
field_153018_p,LOGGER,0,
field_153207_o,GL_LINK_STATUS,0,
field_153208_p,GL_COMPILE_STATUS,0,
field_153209_q,GL_VERTEX_SHADER,0,
field_153210_r,GL_FRAGMENT_SHADER,0,
field_154332_n,eula,1,
field_154340_k,selectionList,0,
field_154349_a,LOG,1,
field_154350_b,eulaFile,1,
field_154351_c,acceptedEULA,1,
field_155771_h,logger,1,
field_164003_c,threadName,1,
field_164004_h,THREAD_ID,1,
field_164005_h,LOGGER,1,
field_164248_b,LOGGER,1,
field_164249_a,serverGuiFont,1,
field_164439_d,LOGGER,1,
field_164440_a,LOGGER,1,
field_70009_b,buffer,2,
field_70010_a,instance,2,
field_70116_cv,serverPosZ,0,
field_70117_cu,serverPosY,0,
field_70118_ct,serverPosX,0,
field_70121_D,boundingBox,2,
field_70122_E,onGround,2,
field_70123_F,isCollidedHorizontally,2,
field_70124_G,isCollidedVertically,2,
field_70125_A,rotationPitch,2,
field_70126_B,prevRotationYaw,2,
field_70127_C,prevRotationPitch,2,
field_70128_L,isDead,2,
field_70129_M,yOffset,2,
field_70130_N,width,2,
field_70131_O,height,2,
field_70132_H,isCollided,2,
field_70133_I,velocityChanged,2,
field_70134_J,isInWeb,2,
field_70136_U,lastTickPosZ,2,
field_70137_T,lastTickPosY,2,
field_70138_W,stepHeight,2,
field_70139_V,yOffset2,2,
field_70140_Q,distanceWalkedModified,2,
field_70141_P,prevDistanceWalkedModified,2,
field_70142_S,lastTickPosX,2,
field_70143_R,fallDistance,2,
field_70144_Y,entityCollisionReduction,2,
field_70145_X,noClip,2,
field_70146_Z,rand,2,
field_70147_f,entityRiderYawDelta,2,
field_70148_d,firstUpdate,2,
field_70149_e,entityRiderPitchDelta,2,
field_70150_b,nextStepDistance,2,
field_70151_c,fire,2,
field_70152_a,nextEntityID,2,
field_70153_n,riddenByEntity,2,
field_70154_o,ridingEntity,2,
field_70155_l,renderDistanceWeight,2,
field_70156_m,preventEntitySpawning,2,
field_70158_ak,ignoreFrustumCheck,2,
field_70159_w,motionX,2,
field_70160_al,isAirBorne,2,
field_70161_v,posZ,2,
field_70162_ai,chunkCoordY,2,
field_70163_u,posY,2,
field_70164_aj,chunkCoordZ,2,
field_70165_t,posX,2,
field_70166_s,prevPosZ,2,
field_70167_r,prevPosY,2,
field_70168_am,myEntitySize,2,
field_70169_q,prevPosX,2,
field_70170_p,worldObj,2,
field_70171_ac,inWater,2,
field_70172_ad,hurtResistantTime,2,
field_70173_aa,ticksExisted,2,
field_70174_ab,fireResistance,2,
field_70175_ag,addedToChunk,2,
field_70176_ah,chunkCoordX,2,
field_70177_z,rotationYaw,2,
field_70178_ae,isImmuneToFire,2,
field_70179_y,motionZ,2,
field_70180_af,dataWatcher,2,
field_70181_x,motionY,2,
field_70191_b,throwableShake,2,
field_70192_c,thrower,2,
field_70193_a,inGround,2,
field_70194_h,ticksInGround,2,
field_70195_i,ticksInAir,2,
field_70197_d,potionDamage,2,
field_70221_f,shatterOrDrop,2,
field_70222_d,targetZ,2,
field_70223_e,despawnTimer,2,
field_70224_b,targetX,2,
field_70225_c,targetY,2,
field_70230_d,accelerationZ,2,
field_70232_b,accelerationX,2,
field_70233_c,accelerationY,2,
field_70234_an,ticksInAir,2,
field_70235_a,shootingEntity,2,
field_70236_j,ticksAlive,2,
field_70238_i,inGround,2,
field_70249_b,arrowShake,2,
field_70250_c,shootingEntity,2,
field_70251_a,canBePickedUp,2,
field_70252_j,ticksInGround,2,
field_70253_h,inData,2,
field_70254_i,inGround,2,
field_70255_ao,damage,2,
field_70256_ap,knockbackStrength,2,
field_70257_an,ticksInAir,2,
field_70259_a,entityDragonObj,2,
field_70260_b,health,2,
field_70261_a,innerRotation,2,
field_70262_b,lightningState,2,
field_70263_c,boltLivingTime,2,
field_70264_a,boltVertex,2,
field_70272_f,boatZ,2,
field_70273_g,boatYaw,2,
field_70274_d,boatX,2,
field_70275_e,boatY,2,
field_70276_b,speedMultiplier,2,
field_70277_c,boatPosRotationIncrements,2,
field_70278_an,velocityZ,0,
field_70279_a,isBoatEmpty,2,
field_70280_j,velocityY,0,
field_70281_h,boatPitch,2,
field_70282_i,velocityX,0,
field_70290_d,hoverStart,2,
field_70291_e,health,2,
field_70292_b,age,2,
field_70456_f,currentItemStack,0,
field_70457_g,itemStack,2,
field_70458_d,player,2,
field_70459_e,inventoryChanged,2,
field_70460_b,armorInventory,2,
field_70461_c,currentItem,2,
field_70462_a,mainInventory,2,
field_70464_b,inventoryWidth,2,
field_70465_c,eventHandler,2,
field_70466_a,stackList,2,
field_70467_a,stackResult,2,
field_70472_d,currentRecipe,2,
field_70473_e,currentRecipeIndex,2,
field_70474_b,theInventory,2,
field_70475_c,thePlayer,2,
field_70476_a,theMerchant,2,
field_70477_b,upperChest,2,
field_70478_c,lowerChest,2,
field_70479_a,name,2,
field_70481_b,slotsCount,2,
field_70482_c,inventoryContents,2,
field_70483_a,inventoryTitle,2,
field_70488_a,associatedChest,2,
field_70499_f,isInReverse,2,
field_70500_g,matrix,2,
field_70506_as,velocityZ,0,
field_70507_ar,velocityY,0,
field_70508_aq,velocityX,0,
field_70509_j,minecartY,2,
field_70510_h,turnProgress,2,
field_70511_i,minecartX,2,
field_70512_ao,minecartYaw,2,
field_70513_ap,minecartPitch,2,
field_70514_an,minecartZ,2,
field_70516_a,fuse,2,
field_70520_f,tickCounter1,2,
field_70522_e,art,2,
field_70529_d,xpOrbHealth,2,
field_70530_e,xpValue,2,
field_70531_b,xpOrbAge,2,
field_70533_a,xpColor,2,
field_70544_f,particleScale,0,
field_70545_g,particleGravity,0,
field_70546_d,particleAge,0,
field_70547_e,particleMaxAge,0,
field_70548_b,particleTextureJitterX,0,
field_70549_c,particleTextureJitterY,0,
field_70550_a,particleIcon,0,
field_70551_j,particleBlue,0,
field_70552_h,particleRed,0,
field_70553_i,particleGreen,0,
field_70554_ao,interpPosY,0,
field_70555_ap,interpPosZ,0,
field_70556_an,interpPosX,0,
field_70557_a,theEntity,0,
field_70558_as,particleName,0,
field_70559_ar,maximumLife,0,
field_70560_aq,currentLife,0,
field_70561_a,initialParticleScale,0,
field_70562_a,flameScale,0,
field_70563_a,materialType,0,
field_70564_aq,bobTimer,0,
field_70570_a,reddustParticleScale,0,
field_70571_a,portalParticleScale,0,
field_70572_as,portalPosZ,0,
field_70573_ar,portalPosY,0,
field_70574_aq,portalPosX,0,
field_70575_a,particleScaleOverTime,0,
field_70576_a,footstepAge,0,
field_70577_ar,currentFootSteps,0,
field_70578_aq,footstepMaxAge,0,
field_70579_a,timeSinceStart,0,
field_70580_aq,maximumTime,0,
field_70583_ar,theRenderEngine,0,
field_70585_a,noteParticleScale,0,
field_70586_a,lavaParticleScale,0,
field_70587_a,smokeParticleScale,0,
field_70588_a,snowDigParticleScale,0,
field_70590_a,baseSpellTextureIndex,0,
field_70591_a,entityToPickUp,0,
field_70592_at,yOffs,0,
field_70593_as,maxAge,0,
field_70594_ar,age,0,
field_70595_aq,entityPickingUp,0,
field_70696_bz,attackTarget,2,
field_70698_bv,defaultPitch,2,
field_70699_by,navigator,2,
field_70700_bx,numTicksToChaseTarget,2,
field_70701_bs,moveForward,2,
field_70702_br,moveStrafing,2,
field_70703_bu,isJumping,2,
field_70704_bt,randomYawVelocity,2,
field_70705_bn,newRotationPitch,2,
field_70708_bq,entityAge,2,
field_70709_bj,newPosX,2,
field_70710_bk,newPosY,2,
field_70712_bm,newRotationYaw,2,
field_70713_bf,activePotionsMap,2,
field_70714_bg,tasks,2,
field_70715_bh,targetTasks,2,
field_70716_bi,newPosRotationIncrements,2,
field_70717_bb,attackingPlayer,2,
field_70718_bc,recentlyHit,2,
field_70720_be,arrowHitTimer,2,
field_70721_aZ,limbSwingAmount,2,
field_70722_aY,prevLimbSwingAmount,2,
field_70723_bA,senses,2,
field_70724_aR,attackTime,2,
field_70725_aQ,deathTime,2,
field_70726_aT,cameraPitch,2,
field_70727_aS,prevCameraPitch,2,
field_70728_aV,experienceValue,2,
field_70729_aU,dead,2,
field_70732_aI,prevSwingProgress,2,
field_70733_aJ,swingProgress,2,
field_70735_aL,prevHealth,2,
field_70737_aN,hurtTime,2,
field_70738_aO,maxHurtTime,2,
field_70739_aP,attackedAtYaw,2,
field_70744_aE,scoreValue,2,
field_70746_aG,landMovementFactor,2,
field_70747_aH,jumpMovementFactor,2,
field_70749_g,lookHelper,2,
field_70752_e,potionsNeedUpdate,2,
field_70754_ba,limbSwing,2,
field_70755_b,entityLivingToAttack,2,
field_70756_c,revengeTimer,2,
field_70757_a,livingSoundTime,2,
field_70758_at,prevRotationYawHead,2,
field_70759_as,rotationYawHead,2,
field_70760_ar,prevRenderYawOffset,2,
field_70761_aq,renderYawOffset,2,
field_70762_j,bodyHelper,2,
field_70765_h,moveHelper,2,
field_70767_i,jumpHelper,2,
field_70771_an,maxHurtResistantTime,2,
field_70772_bD,maximumHomeDistance,2,
field_70773_bE,jumpTicks,2,
field_70775_bC,homePosition,2,
field_70776_bF,currentTarget,2,
field_70786_d,pathToEntity,2,
field_70787_b,hasAttacked,2,
field_70788_c,fleeingTick,2,
field_70789_a,entityToAttack,2,
field_70791_f,attackCounter,2,
field_70792_g,targetedEntity,2,
field_70793_d,waypointZ,2,
field_70794_e,prevAttackCounter,2,
field_70795_b,waypointX,2,
field_70796_c,waypointY,2,
field_70797_a,courseChangeCooldown,2,
field_70798_h,aggroCooldown,2,
field_70810_d,slimeJumpDelay,2,
field_70811_b,squishFactor,2,
field_70812_c,prevSquishFactor,2,
field_70813_a,squishAmount,2,
field_70826_g,stareTimer,2,
field_70827_d,carriableBlocks,2,
field_70828_e,teleportDelay,2,
field_70833_d,timeSinceIgnited,2,
field_70834_e,lastActiveTime,2,
field_70837_d,angerLevel,2,
field_70838_e,randomSoundDelay,2,
field_70843_d,allySummonCooldown,2,
field_70847_d,heightOffset,2,
field_70848_e,heightOffsetUpdateTime,2,
field_70855_f,attackTimer,2,
field_70856_g,holdRoseTick,2,
field_70857_d,villageObj,2,
field_70858_e,homeCheckTimer,2,
field_70859_f,squidYaw,2,
field_70860_g,prevSquidYaw,2,
field_70861_d,squidPitch,2,
field_70862_e,prevSquidPitch,2,
field_70863_bz,randomMotionSpeed,2,
field_70864_bA,rotationVelocity,2,
field_70865_by,lastTentacleAngle,2,
field_70866_j,tentacleAngle,2,
field_70867_h,squidRotation,2,
field_70868_i,prevSquidRotation,2,
field_70869_bD,randomMotionVecY,2,
field_70870_bE,randomMotionVecZ,2,
field_70872_bC,randomMotionVecX,2,
field_70881_d,inLove,2,
field_70882_e,breeding,2,
field_70883_f,destPos,2,
field_70887_j,timeUntilNextEgg,2,
field_70898_d,fleeceColorTable,2,
field_70899_e,sheepTimer,2,
field_70911_d,aiSit,2,
field_70914_e,aiTempt,2,
field_70924_f,headRotationCourseOld,2,
field_70925_g,isWet,2,
field_70926_e,headRotationCourse,2,
field_70927_j,prevTimeWolfIsShaking,2,
field_70928_h,isShaking,2,
field_70929_i,timeWolfIsShaking,2,
field_70935_b,customer,0,
field_70936_c,recipeList,0,
field_70937_a,theMerchantInventory,0,
field_70952_f,isMating,2,
field_70953_g,isPlaying,2,
field_70954_d,villageObj,2,
field_70955_e,randomTickDivider,2,
field_70956_bz,wealth,2,
field_70958_bB,villagersSellingList,2,
field_70959_by,needsInitilization,2,
field_70960_bC,blacksmithSellingList,2,
field_70961_j,timeUntilReset,2,
field_70962_h,buyingPlayer,2,
field_70963_i,buyingList,2,
field_70976_f,ringBufferIndex,2,
field_70977_g,dragonPartArray,2,
field_70978_d,targetZ,2,
field_70979_e,ringBuffer,2,
field_70980_b,targetX,2,
field_70981_c,targetY,2,
field_70982_bz,dragonPartTail3,2,
field_70983_bA,dragonPartWing1,2,
field_70984_by,dragonPartTail2,2,
field_70985_j,dragonPartTail1,2,
field_70986_h,dragonPartHead,2,
field_70987_i,dragonPartBody,2,
field_70988_bD,animTime,2,
field_70989_bE,forceNewTarget,2,
field_70990_bB,dragonPartWing2,2,
field_70991_bC,prevAnimTime,2,
field_70992_bH,healingEnderCrystal,2,
field_70993_bI,target,2,
field_70994_bF,slowed,2,
field_70995_bG,deathTicks,2,
field_71067_cb,experienceTotal,2,
field_71068_ca,experienceLevel,2,
field_71069_bz,inventoryContainer,2,
field_71070_bA,openContainer,2,
field_71071_by,inventory,2,
field_71072_f,itemInUseCount,2,
field_71073_d,startMinecartRidingCoordinate,2,
field_71074_e,itemInUse,2,
field_71075_bZ,capabilities,2,
field_71076_b,sleepTimer,2,
field_71077_c,spawnChunk,2,
field_71078_a,theInventoryEnderChest,2,
field_71080_cy,prevTimeInPortal,0,
field_71081_bT,playerLocation,2,
field_71083_bS,sleeping,2,
field_71086_bY,timeInPortal,0,
field_71087_bX,inPortal,2,
field_71088_bW,timeUntilPortal,2,
field_71090_bL,xpCooldown,2,
field_71093_bK,dimension,2,
field_71100_bB,foodStats,2,
field_71101_bC,flyToggleTimer,2,
field_71102_ce,speedInAir,2,
field_71104_cf,fishEntity,2,
field_71106_cc,experience,2,
field_71107_bF,prevCameraYaw,2,
field_71108_cd,speedOnGround,2,
field_71109_bG,cameraYaw,2,
field_71129_f,loadedChunks,2,
field_71130_g,destroyedItemsNetCache,2,
field_71131_d,managedPosX,2,
field_71132_e,managedPosZ,2,
field_71133_b,mcServer,2,
field_71134_c,theItemInWorldManager,2,
field_71135_a,playerNetServerHandler,2,
field_71136_j,playerConqueredTheEnd,2,
field_71137_h,isChangingQuantityOnly,2,
field_71138_i,ping,2,
field_71139_cq,currentWindowId,2,
field_71140_co,chatColours,2,
field_71143_cn,chatVisibility,2,
field_71144_ck,lastExperience,2,
field_71146_ci,lastFoodLevel,2,
field_71147_cj,wasHungry,2,
field_71148_cg,translator,2,
field_71149_ch,lastHealth,2,
field_71154_f,renderArmYaw,0,
field_71155_g,renderArmPitch,0,
field_71156_d,sprintToggleTimer,0,
field_71157_e,sprintingTicksLeft,0,
field_71158_b,movementInput,0,
field_71159_c,mc,0,
field_71163_h,prevRenderArmYaw,0,
field_71164_i,prevRenderArmPitch,0,
field_71168_co,ticksSinceMovePacket,0,
field_71169_cp,hasSetHealth,0,
field_71170_cm,wasSneaking,0,
field_71171_cn,wasSprinting,0,
field_71172_ck,oldRotationPitch,0,
field_71173_cl,wasOnGround,0,
field_71174_a,sendQueue,0,
field_71175_ci,oldPosZ,0,
field_71176_cj,oldRotationYaw,0,
field_71177_cg,oldMinY,0,
field_71178_ch,oldPosY,0,
field_71179_j,oldPosX,0,
field_71180_f,otherPlayerMPYaw,0,
field_71181_g,otherPlayerMPPitch,0,
field_71182_d,otherPlayerMPY,0,
field_71183_e,otherPlayerMPZ,0,
field_71184_b,otherPlayerMPPosRotationIncrements,0,
field_71185_c,otherPlayerMPX,0,
field_71186_a,isItemInUse,0,
field_71280_D,buildLimit,2,
field_71284_A,pvpEnabled,2,
field_71285_B,allowFlight,2,
field_71286_C,motd,2,
field_71287_L,worldName,0,
field_71288_M,isDemo,2,
field_71289_N,enableBonusChest,2,
field_71290_O,worldIsBeingDeleted,2,
field_71292_I,serverKeyPair,2,
field_71293_J,serverOwner,2,
field_71294_K,folderName,2,
field_71295_T,startProfiling,2,
field_71296_Q,serverIsRunning,2,
field_71298_S,userMessage,2,
field_71299_R,timeOfLastWarning,2,
field_71302_d,currentTask,2,
field_71303_e,percentDone,2,
field_71304_b,theProfiler,2,
field_71305_c,worldServers,2,
field_71307_n,usageSnooper,2,
field_71308_o,anvilFile,2,
field_71309_l,mcServer,2,
field_71310_m,anvilConverterForAnvilFile,2,
field_71311_j,tickTimeArray,2,
field_71312_k,timeOfLastDimensionTick,2,
field_71315_w,tickCounter,2,
