searge,name,side,desc
func_150060_c,getPowerFromMeta,2,
func_150061_a,getSensitiveAABB,2,
func_150062_a,setStateIfMobInteractsWithPlate,2,
func_150063_b,setBlockBoundsFromMeta,2,
func_150064_a_,updateNeighbors,2,
func_150065_e,getPlateState,2,
func_150066_d,getMetaFromPower,2,
func_150071_a,determineOrientation,2,
func_150072_a,isIndirectlyPowered,2,
func_150073_e,getPistonExtensionTexture,0,
func_150074_e,getPistonBaseIcon,0,
func_150075_c,isExtended,2,
func_150076_b,getPistonOrientation,2,
func_150077_h,canExtend,2,
func_150078_e,updatePistonState,2,
func_150079_i,tryExtend,2,
func_150080_a,canPushBlock,2,
func_150085_b,getDirectionMeta,2,
func_150089_b,setBlockBoundsFromMeta,2,
func_150091_e,canConnectWallTo,2,
func_150098_a,canPaneConnectToBlock,2,
func_150107_m,canPlaceTorchOn,2,
func_150109_e,dropTorchIfCantStay,2,
func_150118_d,isTrapdoorOpen,2,
func_150119_a,isValidSupportBlock,2,
func_150122_b,setGraphicsLevel,0,
func_150126_e,removeLeaves,2,
func_150147_e,setBaseBounds,2,
func_150148_a,isBlockStairs,2,
func_150161_d,getTopIcon,0,
func_150163_b,getSideIcon,0,
func_150173_e,getRedstoneWireIcon,0,
func_150174_f,isPowerProviderOrWire,2,
func_150206_m,createDeepCopy,2,
func_150209_a,setChatHoverEvent,2,
func_150210_i,getChatHoverEvent,2,
func_150215_a,getColor,2,
func_150217_b,setItalic,2,
func_150218_j,getFormattingCode,0,
func_150221_a,setParentStyle,2,
func_150223_b,getBold,2,
func_150224_n,getParent,2,
func_150225_c,setStrikethrough,2,
func_150227_a,setBold,2,
func_150228_d,setUnderlined,2,
func_150229_g,isEmpty,2,
func_150232_l,createShallowCopy,2,
func_150233_f,getObfuscated,2,
func_150234_e,getUnderlined,2,
func_150235_h,getChatClickEvent,2,
func_150236_d,getStrikethrough,2,
func_150237_e,setObfuscated,2,
func_150238_a,setColor,2,
func_150241_a,setChatClickEvent,2,
func_150242_c,getItalic,2,
func_150253_a,getSiblings,2,
func_150254_d,getFormattedText,0,
func_150255_a,setChatStyle,2,
func_150256_b,getChatStyle,2,
func_150257_a,appendSibling,2,
func_150258_a,appendText,2,
func_150259_f,createCopy,2,
func_150260_c,getUnformattedText,2,
func_150261_e,getUnformattedTextForChat,2,
func_150262_a,createDeepCopyIterator,2,
func_150265_g,getChatComponentText_TextValue,2,
func_150268_i,getKey,2,
func_150269_b,initializeFromFormat,2,
func_150270_g,ensureInitialized,2,
func_150271_j,getFormatArgs,2,
func_150272_a,getFormatArgumentAsComponent,2,
func_150284_a,createNewByType,2,
func_150285_a_,getString,2,
func_150286_g,getDouble,2,
func_150287_d,getInt,2,
func_150288_h,getFloat,2,
func_150289_e,getShort,2,
func_150290_f,getByte,2,
func_150291_c,getLong,2,
func_150292_c,getByteArray,2,
func_150295_c,getTagList,2,
func_150296_c,getKeySet,2,
func_150297_b,hasKey,2,
func_150298_a,writeEntry,2,
func_150299_b,getTagId,2,
func_150302_c,getIntArray,2,
func_150303_d,getTagType,2,
func_150304_a,setTag,0,
func_150305_b,getCompoundTagAt,2,
func_150306_c,getIntArrayAt,2,
func_150307_f,getStringTagAt,2,
func_150308_e,getFloatAt,2,
func_150309_d,getDoubleAt,2,
func_150494_d,getFrequency,2,
func_150495_a,getDigResourcePath,2,
func_150496_b,getPlaceSound,2,
func_150497_c,getVolume,2,
func_150498_e,getStepSound,2,
func_150503_a,decipher,2,
func_150504_a,cipher,2,
func_150510_c,getLastUpdateTimeInMilliseconds,2,
func_150512_a,decorateChunk,2,
func_150513_a,genDecorations,2,
func_150516_a,setBlockAndNotifyAdequately,2,
func_150558_b,getBiomeGrassColor,0,
func_150560_b,genBiomeTerrain,2,
func_150561_m,getTempCategory,2,
func_150562_l,getBiomeClass,2,
func_150564_a,getFloatTemperature,2,
func_150565_n,getBiomeGenArray,2,
func_150566_k,createMutation,2,
func_150568_d,getBiome,2,
func_150569_a,isEqualTo,2,
func_150570_a,setHeight,2,
func_150571_c,getBiomeFoliageColor,0,
func_150573_a,genTerrainBlocks,2,
func_150633_b,mutateHills,2,
func_150646_a,isRailBlockAt,2,
func_150650_a,countAdjacentRails,2,
func_150663_a,writeTag,2,
func_150668_b,getValue,2,
func_150669_a,getAction,2,
func_150672_a,getValueByCanonicalName,2,
func_150673_b,getCanonicalName,2,
func_150674_a,shouldAllowInChat,2,
func_150684_a,getValueByCanonicalName,2,
func_150685_b,getCanonicalName,2,
func_150686_a,shouldAllowInChat,2,
func_150695_a,serializeChatStyle,2,
func_150696_a,componentToJson,2,
func_150699_a,jsonToComponent,2,
func_150701_a,getAction,2,
func_150702_b,getValue,2,
func_150706_a,generateDispenserContents,2,
func_150707_a,setEnchantable,2,
func_150708_a,getItemStack,2,
func_150709_a,setMaxDamagePercent,2,
func_150718_a,closeChannel,2,
func_150719_a,setNetHandler,2,
func_150721_g,disableAutoRead,2,
func_150722_a,provideLocalClient,0,
func_150723_a,setConnectionState,2,
func_150724_d,isChannelOpen,2,
func_150725_a,scheduleOutboundPacket,2,
func_150726_a,provideLanClient,0,
func_150727_a,enableEncryption,2,
func_150729_e,getNetHandler,2,
func_150730_f,getExitMessage,2,
func_150731_c,isLocalChannel,2,
func_150732_b,dispatchPacket,2,
func_150733_h,flushOutboundQueue,2,
func_150752_a,getFromPacket,2,
func_150759_c,getId,2,
func_150760_a,getById,2,
func_150775_a,attenuate,2,
func_150785_a,writeStringToBuffer,2,
func_150786_a,writeNBTTagCompoundToBuffer,2,
func_150787_b,writeVarIntToBuffer,2,
func_150788_a,writeItemStackToBuffer,2,
func_150789_c,readStringFromBuffer,2,
func_150790_a,getVarIntSize,2,
func_150791_c,readItemStackFromBuffer,2,
func_150792_a,readVarIntFromBuffer,2,
func_150793_b,readNBTTagCompoundFromBuffer,2,
func_150795_a,findBiomePosition,2,
func_150803_c,recheckGaps,2,
func_150805_f,removeTileEntity,2,
func_150806_e,getBlockTileEntityInChunk,2,
func_150807_a,setBlockIDWithMetadata,2,
func_150808_b,getBlockLightOpacity,2,
func_150810_a,getBlock,2,
func_150812_a,setBlockTileEntityInChunk,2,
func_150813_a,addTileEntity,2,
func_150818_a,setExtBlockID,2,
func_150819_a,getBlockByExtId,2,
func_150826_b,translateToFallback,2,
func_150827_a,getLastTranslationUpdateTimeInMilliseconds,2,
func_150835_j,getBlockTileEntity,2,
func_150891_b,getIdFromItem,2,
func_150892_m,isPotionIngredient,2,
func_150893_a,getStrVsBlock,2,
func_150894_a,onBlockDestroyed,2,
func_150895_a,getSubItems,0,
func_150896_i,getPotionEffect,2,
func_150897_b,canItemHarvestBlock,2,
func_150898_a,getItemFromBlock,2,
func_150899_d,getItemById,2,
func_150900_l,registerItems,2,
func_150905_g,getHealAmount,2,
func_150906_h,getSaturationModifier,2,
func_150911_c,createMapDataPacket,2,
func_150912_a,loadMapData,0,
func_150913_i,getToolMaterial,2,
func_150924_a,placeDoorBlock,2,
func_150926_b,getRecord,0,
func_150927_i,getRecordNameLocal,0,
func_150930_a,validBookPageTagContents,2,
func_150932_j,getToolMaterialName,2,
func_150951_e,getStatName,2,
func_150967_d,getUncookedSaturationModifier,2,
func_150968_a,registerIcon,0,
func_150970_e,getCookedHealAmount,2,
func_150971_g,getUncookedIcon,0,
func_150972_b,getUnlocalizedNamePart,2,
func_150973_i,getCookable,2,
func_150974_a,getFishTypeForItemDamage,2,
func_150975_c,getUncookedHealAmount,2,
func_150976_a,getItemDamage,2,
func_150977_f,getCookedSaturationModifier,2,
func_150978_a,getFishTypeForItemStack,2,
func_150979_h,getCookedIcon,0,
func_150995_f,getBaseItemForRepair,2,
func_150996_a,setItem,2,
func_150997_a,getStrVsBlock,2,
func_150998_b,canItemHarvestBlock,2,
func_150999_a,onBlockDestroyed,2,
func_151001_c,setStackDisplayName,2,
func_151003_a,getSerializableElement,2,
func_151177_a,getOneShotStat,2,
func_151187_b,getJsonSerializableValue,2,
func_151188_a,setIntegerValue,2,
func_151189_a,getIntegerValue,2,
func_151190_a,setJsonSerializableValue,2,
func_151200_h,getJsonObjectStringFieldValue,2,
func_151201_f,jsonObjectFieldTypeIsPrimitive,0,
func_151202_d,jsonObjectFieldTypeIsArray,2,
func_151203_m,getJsonObjectIntegerFieldValue,2,
func_151204_g,jsonObjectHasNamedField,2,
func_151205_a,jsonObjectFieldTypeIsString,0,
func_151206_a,getJsonElementStringValue,2,
func_151207_m,getJsonElementAsJsonArray,2,
func_151208_a,getJsonObjectIntegerFieldValueOrDefault,0,
func_151209_a,getJsonObjectBooleanFieldValueOrDefault,0,
func_151210_l,getElementAsJsonObject,2,
func_151211_a,jsonElementTypeIsString,0,
func_151212_i,getJsonObjectBooleanFieldValue,0,
func_151213_a,getJsonObjectJsonArrayFieldOrDefault,0,
func_151214_t,getJsonObjectJsonArrayField,2,
func_151215_f,getJsonElementIntegerValue,2,
func_151216_b,getJsonElementBooleanValue,0,
func_151217_k,getJsonObjectFloatFieldValue,0,
func_151218_a,getJsonObjectFieldOrDefault,0,
func_151219_a,getJsonObjectStringFieldValueOrDefault,0,
func_151220_d,getJsonElementFloatValue,0,
func_151221_a,getJsonObjectFloatFieldValueOrDefault,0,
func_151222_d,getJsonElementTypeDescription,2,
func_151223_a,downloadResourcePack,0,
func_151225_a,post,2,
func_151226_a,postMap,2,
func_151235_d,isPowerOfTwo,0,
func_151236_b,roundUpToPowerOfTwo,0,
func_151237_a,clamp_double,2,
func_151238_b,denormalizeClamp,2,
func_151239_c,calculateLogBaseTwo,0,
func_151240_a,randomFloatClamp,2,
func_151241_e,calculateLogBaseTwoDeBruijn,0,
func_151243_f,getIconItemDamage,0,
func_151244_d,getIconItemStack,0,
func_151246_b,isNullOrEmpty,2,
func_151247_a,sendToAllTrackingEntity,2,
func_151250_a,markBlockForUpdate,2,
func_151251_a,sendToAllPlayersWatchingChunk,2,
func_151252_a,sendTileToAllPlayersWatchingChunk,2,
func_151253_a,flagChunkForUpdate,2,
func_151255_a,getStringBuffer,2,
func_151256_a,writeAndFlush,2,
func_151265_a,addLanEndpoint,2,
func_151267_d,getServer,2,
func_151268_b,terminateEndpoints,2,
func_151269_c,networkTick,2,
func_151270_a,addLocalEndpoint,0,
func_151303_a,getName,2,
func_151304_b,getProtocol,2,
func_151315_a,setServerDescription,2,
func_151316_d,getFavicon,2,
func_151317_a,getServerDescription,2,
func_151318_b,getPlayerCountData,2,
func_151319_a,setPlayerCountData,2,
func_151320_a,setFavicon,2,
func_151321_a,setProtocolVersionInfo,2,
func_151322_c,getProtocolVersionInfo,2,
func_151330_a,setPlayers,2,
func_151331_c,getPlayers,2,
func_151332_a,getMaxPlayers,2,
func_151333_b,getOnlinePlayerCount,2,
func_151337_f,getBlock,2,
func_151338_e,getEventParameter,2,
func_151339_d,getEventID,2,
func_151353_a,registerDispenserBehaviors,2,
func_151354_b,register,2,
func_151357_h,showWorldInfoNotice,0,
func_151358_j,setNotificationData,2,
func_151393_a,addSmeltingRecipeForBlock,2,
func_151394_a,addSmeltingRecipe,2,
func_151395_a,getSmeltingResult,2,
func_151396_a,addSmelting,2,
func_151398_b,getSmeltingExperience,2,
func_151426_a,getEnumChatVisibility,2,
func_151428_a,getChatVisibility,2,
func_151429_b,getResourceKey,0,
func_151438_a,getSoundLevel,0,
func_151439_a,setSoundLevel,0,
func_151440_a,setOptionKeyBinding,0,
func_151460_a,getBlockAtEntityViewpoint,0,
func_151461_a,getChatComponent,0,
func_151462_b,setKeyCode,0,
func_151463_i,getKeyCode,0,
func_151464_g,getKeyDescription,0,
func_151466_e,getKeyCategory,0,
func_151467_c,getKeybinds,0,
func_151468_f,isPressed,0,
func_151469_h,getKeyCodeDefault,0,
func_151470_d,getIsKeyPressed,0,
func_151498_a,isStairOrSlab,2,
func_151499_f,getEatingGrassTimer,2,
func_151503_a,getWoodenDoorBlock,2,
func_151507_a,writeWatchedListToPacketBuffer,2,
func_151508_b,readWatchedListFromPacketBuffer,2,
func_151510_a,writeWatchableObjectToPacketBuffer,2,
func_151517_h,isDamageAbsolute,2,
func_151518_m,setDamageIsAbsolute,2,
func_151519_b,getDeathMessage,2,
func_151523_a,getDifficultyEnum,2,
func_151525_a,getDifficultyId,2,
func_151526_b,getDifficultyResourceKey,2,
func_151539_a,generate,2,
func_151545_a,getNearestInstance,2,
func_151548_a,getBlockAtCurrentPosition,2,
func_151549_a,fillWithBlocks,2,
func_151550_a,placeBlockAtCurrentPosition,2,
func_151551_a,randomlyFillWithBlocks,2,
func_151555_a,getMetadataWithOffset,2,
func_151556_a,fillWithMetadataBlocks,2,
func_151565_r,getMaterialMapColor,2,
func_151616_a,biomesEqualOrMesaPlateau,2,
func_151617_b,selectModeOrRandom,2,
func_151618_b,isBiomeOceanic,2,
func_151619_a,selectRandom,2,
func_151624_d,getIntsHeatIce,2,
func_151625_e,getIntsSpecial,2,
func_151626_c,getIntsCoolWarm,2,
func_151634_b,canBiomesBeNeighbors,2,
func_151635_b,replaceBiomeEdge,2,
func_151636_a,replaceBiomeEdgeIfNecessary,2,
func_151644_a,getMapColorForBlockColored,2,
func_151685_b,getBaseItemForRepair,2,
func_151686_a,addStats,2,
func_152121_a,onSkinAvailable,0,
func_152122_n,hasCape,0,
func_152123_o,hasSkin,0,
func_152125_a,drawScaledCustomSizeModalRect,0,
func_152126_a,renderStreamIndicator,0,
func_152340_a,readImageToBuffer,0,
func_152341_N,getTwitchDetails,0,
func_152342_ad,getSkinManager,0,
func_152343_a,addScheduledTask,0,
func_152344_a,addScheduledTask,0,
func_152345_ab,isCallingFromMinecraftThread,0,
func_152346_Z,getTwitchStream,0,
func_152347_ac,getSessionService,0,
func_152348_aa,dispatchKeypresses,0,
func_152349_b,isUnicode,0,
func_152357_F,getGameProfiles,2,
func_152358_ax,getPlayerProfileCache,2,
func_152359_aw,getGameProfileRepository,2,
func_152361_a,setConfigManager,2,
func_152368_aE,convertFiles,1,
func_152369_aG,sleepFiveSeconds,1,
func_152372_a,notifyOperators,2,
func_152373_a,notifyOperators,2,
func_152374_a,notifyOperators,2,
func_152378_a,getPlayerEntityByUUID,2,
func_152379_p,getRenderDistanceChunks,2,
func_152421_a,setSessionType,0,
func_152428_f,getSessionType,0,
func_152436_a,render,0,
func_152437_a,render,0,
func_152446_a,read,2,
func_152447_a,readType,2,
func_152448_b,readKey,2,
func_152449_a,readNBT,2,
func_152450_a,addSpaceRead,2,
func_152457_a,decompress,2,
func_152458_a,readFromFile,0,
func_152459_a,readGameProfileFromNBT,2,
func_152460_a,writeGameProfileToNBT,2,
func_152493_a,getTotalBytes,2,
func_152495_b,getCount,2,
func_152506_a,getOfflineProfile,2,
func_152583_a,copyFrom,0,
func_152584_a,setResourceMode,0,
func_152585_d,isLanServer,0,
func_152586_b,getResourceMode,0,
func_152589_a,getMotd,0,
func_152596_g,canSendCommands,2,
func_152597_c,removePlayerFromWhitelist,2,
func_152598_l,getWhitelistedPlayerNames,2,
func_152599_k,getWhitelistedPlayers,2,
func_152600_g,getAllProfiles,2,
func_152601_d,addWhitelistedPlayer,2,
func_152602_a,getPlayerStatsFile,2,
func_152603_m,getOppedPlayers,2,
func_152605_a,addOp,2,
func_152606_n,getOppedPlayerNames,2,
func_152607_e,canJoin,2,
func_152608_h,getBannedPlayers,2,
func_152609_b,getPlayerNamesString,2,
func_152610_b,removeOp,2,
func_152611_a,setViewDistance,2,
func_152612_a,getPlayerByUsername,2,
func_152617_w,saveUserBanList,1,
func_152618_v,saveIpBanList,1,
func_152619_x,loadIpBanList,1,
func_152620_y,loadUserBansList,1,
func_152640_f,getValue,2,
func_152641_a,onSerialization,2,
func_152655_a,getGameProfileForUsername,2,
func_152678_f,writeChanges,2,
func_152679_g,readSavedFile,1,
func_152680_h,removeExpired,2,
func_152681_a,getObjectKey,2,
func_152682_a,createEntry,2,
func_152683_b,getEntry,2,
func_152684_c,removeEntry,2,
func_152685_a,getKeys,2,
func_152686_a,setLanServer,2,
func_152687_a,addEntry,2,
func_152688_e,getValues,2,
func_152689_b,isLanServer,2,
func_152690_d,hasEntries,1,
func_152691_c,getSaveFile,1,
func_152692_d,hasEntry,2,
func_152700_a,getGameProfileFromName,2,
func_152701_b,getProfileId,2,
func_152702_a,isBanned,2,
func_152703_a,isUsernameBanned,2,
func_152707_c,addressToString,2,
func_152708_a,isBanned,2,
func_152709_b,getBanEntry,2,
func_152710_d,convertWhitelist,1,
func_152711_b,mkdir,1,
func_152712_b,hasUnconvertableFiles,1,
func_152713_b,parseDate,1,
func_152714_a,tryConvert,1,
func_152715_c,hasUnconvertablePlayerFiles,1,
func_152717_a,lookupNames,2,
func_152718_c,convertOplist,1,
func_152721_a,readFile,1,
func_152722_b,convertIpBanlist,1,
func_152723_a,convertSaveFiles,1,
func_152724_a,convertUserBanlist,1,
func_152725_d,getPlayersDirectory,1,
func_152727_c,backupConverted,1,
func_152750_a,deserializeEntry,2,
func_152751_a,serializeEntry,2,
func_152754_s,getJsonObject,0,
func_152755_a,get,0,
func_152764_a,parsePass,0,
func_152765_a,parseGroup,0,
func_152767_b,addStatToSnooper,2,
func_152768_a,addClientStat,2,
func_152788_a,loadSkinFromCache,0,
func_152789_a,loadSkin,0,
func_152792_a,loadSkin,0,
func_152825_o,isIngestTesting,0,
func_152839_p,isBroadcastPaused,0,
func_152850_m,isBroadcasting,0,
func_152856_w,isReady,0,
func_152919_o,isPaused,0,
func_152923_i,shutdownStream,0,
func_153157_c,glGetShaderi,0,
func_153158_d,glGetShaderInfoLog,0,
func_153159_d,glUniform4,0,
func_153160_c,glUniformMatrix4,0,
func_153161_d,glUseProgram,0,
func_153162_d,glUniform4,0,
func_153163_f,glUniform1i,0,
func_153164_b,glGetAttribLocation,0,
func_153166_e,glGetProgramInfoLog,0,
func_153168_a,glUniform1,0,
func_153169_a,glShaderSource,0,
func_153170_c,glCompileShader,0,
func_153173_a,glUniformMatrix2,0,
func_153175_a,glGetProgrami,0,
func_153177_b,glUniform2,0,
func_153178_b,glAttachShader,0,
func_153179_f,glLinkProgram,0,
func_153180_a,glDeleteShader,0,
func_153181_a,glUniform1,0,
func_153182_b,glUniform2,0,
func_153183_d,glCreateProgram,0,
func_153187_e,glDeleteProgram,0,
func_153189_b,glUniformMatrix3,0,
func_153191_c,glUniform3,0,
func_153192_c,glUniform3,0,
func_153194_a,glGetUniformLocation,0,
func_153195_b,glCreateShader,0,
func_154310_c,getButtonHeight,0,
func_154311_a,setText,0,
func_154313_b,setEnabled,0,
func_154314_d,getId,0,
func_154315_e,getEnabled,0,
func_154316_f,getPositionY,0,
func_154317_g,getRealmsButton,0,
func_154331_x,getLastActiveTime,2,
func_154346_a,hasAcceptedEULA,1,
func_154347_a,loadEULAFile,1,
func_154348_b,createEULAFile,1,
func_155759_m,setServerResourcePack,1,
func_70000_a,addServerStatsToSnooper,2,
func_70001_b,addServerTypeToSnooper,2,
func_70002_Q,isSnooperEnabled,2,
func_70003_b,canCommandSenderUseCommand,2,
func_70005_c_,getCommandSenderName,2,
func_70007_b,resetLog,1,
func_70008_c,getLogContents,1,
func_70011_f,getDistance,2,
func_70012_b,setLocationAndAngles,2,
func_70013_c,getBrightness,2,
func_70014_b,writeEntityToNBT,2,
func_70015_d,setFire,2,
func_70016_h,setVelocity,0,
func_70018_K,setBeenAttacked,2,
func_70019_c,setEating,2,
func_70020_e,readFromNBT,2,
func_70021_al,getParts,2,
func_70022_Q,getEntityString,2,
func_70024_g,addVelocity,2,
func_70026_G,isWet,2,
func_70027_ad,isBurning,2,
func_70028_i,isEntityEqual,2,
func_70029_a,setWorld,2,
func_70030_z,onEntityUpdate,2,
func_70031_b,setSprinting,2,
func_70032_d,getDistanceToEntity,2,
func_70033_W,getYOffset,2,
func_70034_d,setRotationYawHead,0,
func_70035_c,getInventory,2,
func_70037_a,readEntityFromNBT,2,
func_70038_c,isOffsetPositionInLiquid,2,
func_70039_c,writeToNBTOptional,2,
func_70040_Z,getLookVec,2,
func_70041_e_,canTriggerWalking,2,
func_70042_X,getMountedYOffset,2,
func_70043_V,updateRiderPosition,2,
func_70044_A,setOnFireFromLava,2,
func_70045_F,isImmuneToFire,2,
func_70046_E,getBoundingBox,2,
func_70047_e,getEyeHeight,2,
func_70049_a,newFloatNBTList,2,
func_70050_g,setAir,2,
func_70051_ag,isSprinting,2,
func_70052_a,setFlag,2,
func_70053_R,getShadowSize,0,
func_70055_a,isInsideOfMaterial,2,
func_70056_a,setPositionAndRotation2,0,
func_70057_ab,performHurtAnimation,0,
func_70058_J,handleLavaMovement,2,
func_70060_a,moveFlying,2,
func_70062_b,setCurrentItemOrArmor,2,
func_70063_aa,setInPortal,2,
func_70064_a,updateFallState,2,
func_70065_x,preparePlayerToSpawn,0,
func_70066_B,extinguish,2,
func_70067_L,canBeCollidedWith,2,
func_70068_e,getDistanceSqToEntity,2,
func_70069_a,fall,2,
func_70070_b,getBrightnessForRender,0,
func_70071_h_,onUpdate,2,
func_70072_I,handleWaterMovement,2,
func_70074_a,onKillEntity,2,
func_70075_an,canAttackWithItem,2,
func_70076_C,kill,2,
func_70077_a,onStruckByLightning,2,
func_70078_a,mountEntity,2,
func_70079_am,getRotationYawHead,2,
func_70080_a,setPositionAndRotation,2,
func_70081_e,dealFireDamage,2,
func_70082_c,setAngles,0,
func_70083_f,getFlag,2,
func_70084_c,addToPlayerScore,2,
func_70085_c,interact,2,
func_70086_ai,getAir,2,
func_70087_a,newDoubleNBTList,2,
func_70088_a,entityInit,2,
func_70089_S,isEntityAlive,2,
func_70090_H,isInWater,2,
func_70091_d,moveEntity,2,
func_70092_e,getDistanceSq,2,
func_70093_af,isSneaking,2,
func_70094_T,isEntityInsideOpaqueBlock,2,
func_70095_a,setSneaking,2,
func_70096_w,getDataWatcher,2,
func_70097_a,attackEntityFrom,2,
func_70098_U,updateRidden,2,
func_70099_a,entityDropItem,2,
func_70100_b_,onCollideWithPlayer,2,
func_70101_b,setRotation,2,
func_70103_a,handleHealthUpdate,0,
func_70104_M,canBePushed,2,
func_70105_a,setSize,2,
func_70106_y,setDead,2,
func_70107_b,setPosition,2,
func_70108_f,applyEntityCollision,2,
func_70109_d,writeToNBT,2,
func_70110_aj,setInWeb,2,
func_70111_Y,getCollisionBorderSize,2,
func_70112_a,isInRangeToRenderDist,0,
func_70113_ah,isEating,0,
func_70114_g,getCollisionBox,2,
func_70115_ae,isRiding,2,
func_70184_a,onImpact,2,
func_70185_h,getGravityVelocity,2,
func_70186_c,setThrowableHeading,2,
func_70196_i,getPotionDamage,2,
func_70220_a,moveTowards,2,
func_70227_a,onImpact,2,
func_70239_b,setDamage,2,
func_70240_a,setKnockbackStrength,2,
func_70241_g,getIsCritical,2,
func_70242_d,getDamage,2,
func_70243_d,setIsCritical,2,
func_70265_b,setTimeSinceHit,2,
func_70266_a,setDamageTaken,2,
func_70267_i,getForwardDirection,2,
func_70268_h,getTimeSinceHit,2,
func_70269_c,setForwardDirection,2,
func_70270_d,setIsBoatEmpty,0,
func_70271_g,getDamageTaken,2,
func_70288_d,setAgeToCreativeDespawnTime,2,
func_70289_a,combineItems,2,
func_70295_k_,openChest,2,
func_70296_d,markDirty,2,
func_70297_j_,getInventoryStackLimit,2,
func_70298_a,decrStackSize,2,
func_70299_a,setInventorySlotContents,2,
func_70300_a,isUseableByPlayer,2,
func_70301_a,getStackInSlot,2,
func_70302_i_,getSizeInventory,2,
func_70304_b,getStackInSlotOnClosing,2,
func_70305_f,closeChest,2,
func_70429_k,decrementAnimations,2,
func_70430_l,getTotalArmorValue,2,
func_70431_c,hasItemStack,2,
func_70432_d,storeItemStack,2,
func_70436_m,dropAllItems,2,
func_70437_b,setItemStack,2,
func_70440_f,armorItemInSlot,2,
func_70441_a,addItemStackToInventory,2,
func_70442_a,writeToNBT,2,
func_70443_b,readFromNBT,2,
func_70445_o,getItemStack,2,
func_70447_i,getFirstEmptyStack,2,
func_70448_g,getCurrentItem,2,
func_70449_g,damageArmor,2,
func_70451_h,getHotbarSize,2,
func_70452_e,storePartialItemStack,2,
func_70453_c,changeCurrentItem,0,
func_70455_b,copyInventory,2,
func_70463_b,getStackInRowAndColumn,2,
func_70468_h,getCurrentRecipe,2,
func_70469_d,inventoryResetNeededOnSlotChange,2,
func_70470_g,resetRecipeAndSlots,2,
func_70471_c,setCurrentRecipeIndex,2,
func_70486_a,loadInventoryFromNBT,2,
func_70487_g,saveInventoryToNBT,2,
func_70491_i,getDamage,2,
func_70492_c,setDamage,2,
func_70493_k,getRollingDirection,2,
func_70494_i,setRollingDirection,2,
func_70496_j,getRollingAmplitude,2,
func_70497_h,setRollingAmplitude,2,
func_70515_d,explode,2,
func_70518_d,onValidSurface,2,
func_70526_d,getXpValue,2,
func_70527_a,getXPSplit,2,
func_70528_g,getTextureByXP,0,
func_70534_d,getRedColorF,0,
func_70535_g,getBlueColorF,0,
func_70536_a,setParticleTextureIndex,0,
func_70537_b,getFXLayer,0,
func_70538_b,setRBGColorF,0,
func_70539_a,renderParticle,0,
func_70541_f,multipleParticleScaleBy,0,
func_70542_f,getGreenColorF,0,
func_70543_e,multiplyVelocity,0,
func_70589_b,setBaseSpellTextureIndex,0,
func_70596_a,applyColourMultiplier,0,
func_70599_aP,getSoundVolume,2,
func_70600_l,dropRareDrop,2,
func_70601_bi,getCanSpawnHere,2,
func_70603_bj,getRenderSizeModifier,0,
func_70604_c,setRevengeTarget,2,
func_70605_aq,getMoveHelper,2,
func_70606_j,setHealth,2,
func_70608_bn,isPlayerSleeping,2,
func_70609_aI,onDeathUpdate,2,
func_70610_aX,isMovementBlocked,2,
func_70612_e,moveEntityWithHeading,2,
func_70613_aW,isServerWorld,2,
func_70614_a,rayTrace,0,
func_70615_aA,eatGrassBonus,2,
func_70617_f_,isOnLadder,2,
func_70618_n,removePotionEffectClient,0,
func_70619_bc,updateAITasks,2,
func_70620_b,getItemIcon,0,
func_70621_aR,getHurtSound,2,
func_70623_bb,despawnEntity,2,
func_70624_b,setAttackTarget,2,
func_70625_a,faceEntity,2,
func_70626_be,updateEntityActionState,2,
func_70627_aG,getTalkInterval,2,
func_70628_a,dropFewItems,2,
func_70629_bd,updateAITick,2,
func_70631_g_,isChild,2,
func_70632_aY,isBlocking,2,
func_70634_a,setPositionAndUpdate,2,
func_70635_at,getEntitySenses,2,
func_70636_d,onLivingUpdate,2,
func_70637_d,setJumping,2,
func_70638_az,getAttackTarget,2,
func_70639_aQ,getLivingSound,2,
func_70641_bl,getMaxSpawnedInChunk,2,
func_70642_aH,playLivingSound,2,
func_70643_av,getAITarget,2,
func_70644_a,isPotionActive,2,
func_70645_a,onDeath,2,
func_70646_bf,getVerticalFaceSpeed,2,
func_70647_i,getSoundPitch,2,
func_70648_aU,canBreatheUnderwater,2,
func_70650_aV,isAIEnabled,2,
func_70651_bq,getActivePotionEffects,2,
func_70652_k,attackEntityAsMob,2,
func_70653_a,knockBack,2,
func_70654_ax,getAge,2,
func_70655_b,applyArmorCalculations,2,
func_70656_aK,spawnExplosionParticle,2,
func_70657_f,setMoveForward,2,
func_70658_aO,getTotalArmorValue,2,
func_70659_e,setAIMoveSpeed,2,
func_70660_b,getActivePotionEffect,2,
func_70661_as,getNavigator,2,
func_70662_br,isEntityUndead,2,
func_70663_b,updateRotation,2,
func_70664_aZ,jump,2,
func_70665_d,damageEntity,2,
func_70666_h,getPosition,0,
func_70668_bt,getCreatureAttribute,2,
func_70669_a,renderBrokenItemStack,2,
func_70670_a,onNewPotionEffect,2,
func_70671_ap,getLookHelper,2,
func_70672_c,applyPotionDamageCalculations,2,
func_70673_aS,getDeathSound,2,
func_70674_bp,clearActivePotions,2,
func_70675_k,damageArmor,2,
func_70676_i,getLook,2,
